model_key,arm,reference,gravity,attempt,outcome,matched_units,base_layouts,mean_arm_minus_retry,ci95_low,ci95_high,eligibility
gemini_robotics_er,full,neither,all,8,best_so_far_action_quality,132,66,0.03815065914987805,-0.0018230915068956103,0.08030487407660614,shared_attempt_1_failed
gemini_robotics_er,full,neither,all,8,best_so_far_distance_px,132,66,-9.49413611703207,-20.00271514671126,-0.7219849821435741,shared_attempt_1_failed
gemini_robotics_er,full,neither,downward,1,best_so_far_action_quality,66,66,0.0,0.0,0.0,shared_attempt_1_failed
gemini_robotics_er,full,neither,downward,1,best_so_far_distance_px,66,66,0.0,0.0,0.0,shared_attempt_1_failed
gemini_robotics_er,full,neither,downward,2,best_so_far_action_quality,66,66,0.06412280325399869,0.018732126377858795,0.11445965396038402,shared_attempt_1_failed
gemini_robotics_er,full,neither,downward,2,best_so_far_distance_px,66,66,-14.707092595923804,-26.675262466206405,-4.74359255412651,shared_attempt_1_failed
gemini_robotics_er,full,neither,downward,3,best_so_far_action_quality,66,66,0.07020156393209606,0.02029866968541443,0.124360166096921,shared_attempt_1_failed
gemini_robotics_er,full,neither,downward,3,best_so_far_distance_px,66,66,-13.612141640775546,-23.428439380395766,-4.6005289712898545,shared_attempt_1_failed
gemini_robotics_er,full,neither,downward,4,best_so_far_action_quality,66,66,0.048839542213856446,0.010489278650021186,0.09194345956262448,shared_attempt_1_failed
gemini_robotics_er,full,neither,downward,4,best_so_far_distance_px,66,66,-10.59409247031541,-18.796350021646596,-3.3312118506605355,shared_attempt_1_failed
gemini_robotics_er,full,neither,downward,5,best_so_far_action_quality,66,66,0.05437550816460034,0.020115047609444933,0.09394790567924148,shared_attempt_1_failed
gemini_robotics_er,full,neither,downward,5,best_so_far_distance_px,66,66,-11.712354003247773,-19.26632608984402,-5.044490891772523,shared_attempt_1_failed
gemini_robotics_er,full,neither,downward,6,best_so_far_action_quality,66,66,0.06232463369978673,0.02907312895913978,0.10162801178308845,shared_attempt_1_failed
gemini_robotics_er,full,neither,downward,6,best_so_far_distance_px,66,66,-12.999393435077186,-21.165927457557142,-6.049476363758341,shared_attempt_1_failed
gemini_robotics_er,full,neither,downward,7,best_so_far_action_quality,66,66,0.055542525817172686,0.025352021021078443,0.09192829714328304,shared_attempt_1_failed
gemini_robotics_er,full,neither,downward,7,best_so_far_distance_px,66,66,-11.154328735607129,-18.933309839762657,-4.699243165192896,shared_attempt_1_failed
gemini_robotics_er,full,neither,downward,8,best_so_far_action_quality,66,66,0.07153949464925091,0.03284877580955868,0.11889535552711762,shared_attempt_1_failed
gemini_robotics_er,full,neither,downward,8,best_so_far_distance_px,66,66,-13.697532429594098,-22.596549249811147,-5.8568122976073616,shared_attempt_1_failed
gemini_robotics_er,full,neither,upward,1,best_so_far_action_quality,66,66,0.0,0.0,0.0,shared_attempt_1_failed
gemini_robotics_er,full,neither,upward,1,best_so_far_distance_px,66,66,0.0,0.0,0.0,shared_attempt_1_failed
gemini_robotics_er,full,neither,upward,2,best_so_far_action_quality,66,66,-0.0337388763632863,-0.08612086886130543,0.016896274924366055,shared_attempt_1_failed
gemini_robotics_er,full,neither,upward,2,best_so_far_distance_px,66,66,3.9589355812844746,-7.093599614868395,14.308736752313834,shared_attempt_1_failed
gemini_robotics_er,full,neither,upward,3,best_so_far_action_quality,66,66,0.005353148041576934,-0.04937300122247395,0.06068954694432537,shared_attempt_1_failed
gemini_robotics_er,full,neither,upward,3,best_so_far_distance_px,66,66,-2.3409242545077333,-13.789330697664909,8.486856762057586,shared_attempt_1_failed
gemini_robotics_er,full,neither,upward,4,best_so_far_action_quality,66,66,0.019283302829220184,-0.03732280229661209,0.07543791611026988,shared_attempt_1_failed
gemini_robotics_er,full,neither,upward,4,best_so_far_distance_px,66,66,-6.635134357130722,-20.03460398254919,5.143310322119828,shared_attempt_1_failed
gemini_robotics_er,full,neither,upward,5,best_so_far_action_quality,66,66,-0.006419292183365433,-0.0661050742396044,0.05209278580892708,shared_attempt_1_failed
gemini_robotics_er,full,neither,upward,5,best_so_far_distance_px,66,66,-3.0190278492422102,-16.984704121297217,9.500771036553854,shared_attempt_1_failed
gemini_robotics_er,full,neither,upward,6,best_so_far_action_quality,66,66,-0.001462053938438445,-0.060134586853667654,0.05506912025079386,shared_attempt_1_failed
gemini_robotics_er,full,neither,upward,6,best_so_far_distance_px,66,66,-4.512281580911194,-18.617439905482822,7.892459998713969,shared_attempt_1_failed
gemini_robotics_er,full,neither,upward,7,best_so_far_action_quality,66,66,0.002518406126412692,-0.05611619874681941,0.05952760201877462,shared_attempt_1_failed
gemini_robotics_er,full,neither,upward,7,best_so_far_distance_px,66,66,-5.317417676499271,-19.52378480377114,7.672687377390265,shared_attempt_1_failed
gemini_robotics_er,full,neither,upward,8,best_so_far_action_quality,66,66,0.004761823650505184,-0.05879195884941533,0.06810727339738219,shared_attempt_1_failed
gemini_robotics_er,full,neither,upward,8,best_so_far_distance_px,66,66,-5.2907398044700455,-19.80654393909044,8.010210642544891,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,all,1,best_so_far_action_quality,7,6,0.0,0.0,0.0,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,all,1,best_so_far_distance_px,7,6,0.0,0.0,0.0,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,all,2,best_so_far_action_quality,7,6,-0.1942975242969258,-0.5219432221127316,-6.861444362659394e-06,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,all,2,best_so_far_distance_px,7,6,51.85879881498824,6.074020469434345,129.24401033904618,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,all,3,best_so_far_action_quality,7,6,-0.19429066285256313,-0.5219432221127316,0.0,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,all,3,best_so_far_distance_px,7,6,45.784778345553896,0.0,123.84875794567222,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,all,4,best_so_far_action_quality,7,6,-0.18939761188443272,-0.51704062043687,-9.55070773103327e-06,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,all,4,best_so_far_distance_px,7,6,47.329074304794254,2.2398935463171483,123.15316035859543,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,all,5,best_so_far_action_quality,7,6,-0.2003713344611913,-0.51704062043687,-0.010939723895327146,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,all,5,best_so_far_distance_px,7,6,43.64987597657836,-5.115055922948983,123.15316035859543,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,all,6,best_so_far_action_quality,7,6,-0.2574830240880281,-0.5586778222354182,-0.025474682768292494,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,all,6,best_so_far_distance_px,7,6,49.11498484435288,-1.2943113236825379,122.2298961414715,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,all,7,best_so_far_action_quality,7,6,-0.29828488760862143,-0.6224806496829803,-0.025474682768292494,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,all,7,best_so_far_distance_px,7,6,51.06649838349557,-1.2943113236825379,115.21238058938091,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,all,8,best_so_far_action_quality,7,6,-0.2894386339854969,-0.6084713641054972,-0.019209945122347246,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,all,8,best_so_far_distance_px,7,6,46.78655539398613,-2.2573878982575923,106.68014458737038,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,downward,1,best_so_far_action_quality,3,3,0.0,0.0,0.0,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,downward,1,best_so_far_distance_px,3,3,0.0,0.0,0.0,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,downward,2,best_so_far_action_quality,3,3,-0.06094248933368321,-0.18278629933487367,0.0,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,downward,2,best_so_far_distance_px,3,3,25.653618029858155,0.0,40.5167312729684,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,downward,3,best_so_far_action_quality,3,3,-0.06092876644495789,-0.18278629933487367,0.0,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,downward,3,best_so_far_distance_px,3,3,13.505577090989467,0.0,40.5167312729684,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,downward,4,best_so_far_action_quality,3,3,-0.051142664508697026,-0.15337068927970487,0.0,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,downward,4,best_so_far_distance_px,3,3,16.594169009470168,0.0,36.34314575050762,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,downward,5,best_so_far_action_quality,3,3,-0.05103646431490997,-0.15337068927970487,0.0002612963349749645,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,downward,5,best_so_far_distance_px,3,3,4.762879634735398,-22.05450684630142,36.34314575050762,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,downward,6,best_so_far_action_quality,3,3,-0.05103646431490997,-0.15337068927970487,0.0002612963349749645,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,downward,6,best_so_far_distance_px,3,3,4.762879634735398,-22.05450684630142,36.34314575050762,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,downward,7,best_so_far_action_quality,3,3,-0.05103646431490997,-0.15337068927970487,0.0002612963349749645,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,downward,7,best_so_far_distance_px,3,3,4.762879634735398,-22.05450684630142,36.34314575050762,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,downward,8,best_so_far_action_quality,3,3,-0.03850698902301949,-0.11578226340403341,0.0002612963349749645,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,downward,8,best_so_far_distance_px,3,3,2.8367264855852894,-22.05450684630142,30.56468630305729,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,upward,1,best_so_far_action_quality,4,4,0.0,0.0,0.0,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,upward,1,best_so_far_distance_px,4,4,0.0,0.0,0.0,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,upward,2,best_so_far_action_quality,4,4,-0.24573941944512628,-0.7372182583353788,0.0,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,upward,2,best_so_far_distance_px,4,4,58.54798470008875,0.0,175.64395410026623,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,upward,3,best_so_far_action_quality,4,4,-0.24573941944512628,-0.7372182583353788,0.0,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,upward,3,best_so_far_distance_px,4,4,58.54798470008875,0.0,175.64395410026623,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,upward,4,best_so_far_action_quality,4,4,-0.24573941944512628,-0.7372182583353788,0.0,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,upward,4,best_so_far_distance_px,4,4,58.54798470008875,0.0,175.64395410026623,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,upward,5,best_so_far_action_quality,4,4,-0.2622796534556045,-0.7372182583353788,0.0,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,upward,5,best_so_far_distance_px,4,4,61.902654238815984,0.0,175.64395410026623,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,upward,6,best_so_far_action_quality,4,4,-0.34794718789585966,-0.7351043181859015,0.0,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,upward,6,best_so_far_distance_px,4,4,70.10031754047777,0.0,164.50855041851685,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,upward,7,best_so_far_action_quality,4,4,-0.40914998317674967,-0.8182999663534993,0.0,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,upward,7,best_so_far_distance_px,4,4,73.0275878491918,0.0,149.6864745523193,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,upward,8,best_so_far_action_quality,4,4,-0.4052777092109807,-0.8105554184219614,0.0,shared_attempt_1_failed
gemini_robotics_er,trace_status,neither,upward,8,best_so_far_distance_px,4,4,68.05228822679022,0.0,136.10457645358045,shared_attempt_1_failed
